0.00012323892369749744
1.5702478822169995e-6
1.639782992304736e-7
4.168613577802763e-5
3.710397450575334e-7
2.9746296361041803e-5
1.8186024590651642e-7
1.320559091333528e-7
5.542564719096646e-7
3.1458812696520584e-9
